answer,count
-0.00017302373797818926,1
-0.0002705507395686899,1
-0.0002718356888822881,1
-0.0002729011985976668,1
-0.00047780487129393996,1
-0.0005258980035062457,1
-0.0005485623871600608,1
-0.0005503337624883424,1
-0.0005528020501098035,1
-0.0006459770254049921,1
-0.0006567988505791056,1
-0.0006619916328763152,1
-0.000741643869485144,1
-0.0008096442566834567,1
-0.0009193282366822489,1
-0.0009388450689555979,1
-0.000939413289142089,1
-0.0009542943732258718,1
-0.0009888536611665569,1
-0.0009947475507251136,1
-0.0010877194957043858,1
-0.001144190833829723,1
-0.0011642281779251555,1
-0.0013532237907594045,1
-0.001363165112728963,1
-0.0013761790890513847,1
-0.0013888867131615443,1
-0.0014393388057873312,1
-0.001460895687208542,1
-0.0015516419449563596,1
-0.001558123896822564,1
-0.001604407164436429,1
-0.0016366574711360721,1
-0.0016511290263460452,1
-0.0016651549027905932,1
-0.001731419978222139,1
-0.0017625068493562193,1
-0.0017845385890492603,1
-0.0018208066718358139,1
-0.0019389596198347344,1
-0.001948268300017004,1
-0.0020045047879268295,1
-0.0020863826492082574,1
-0.002097777718119384,1
-0.0021157118681273588,1
-0.002154731989216358,1
-0.002210149141092027,1
-0.0022495001714746563,1
-0.0022551246764725926,1
-0.0023200680391498715,1
-0.002358661810468899,1
-0.0024737482934926057,1
-0.0026874199456880855,1
-0.002735289403457001,1
-0.0027518926242167804,1
-0.0027589710199735005,1
-0.0028314723884787533,1
-0.0028580765640227124,1
-0.0028653114487209993,1
-0.0029311895998421285,1
-0.0029394270882810982,1
-0.002970591670513488,1
-0.003003118133174564,1
-0.0030182813545629136,1
-0.0030644832788101336,1
-0.00311613937655524,1
-0.003131273997136801,1
-0.003135884282322768,1
-0.003180459375573318,1
-0.0031874717589887337,1
-0.0031944622234612923,1
-0.0031951273604188227,1
-0.00327861044779666,1
-0.003284830790370654,1
-0.0033912384321448086,1
-0.0034284701240445527,1
-0.0034624151887201497,1
-0.0035057999111007977,1
-0.0036846061605294933,1
-0.003703203984650638,1
-0.003758215999861662,1
-0.003899397085564337,1
-0.003918259887513168,1
-0.004011970789525613,1
-0.004012325847459141,1
-0.0040657220446867325,1
-0.004092126622854526,1
-0.004169844014152499,1
-0.004260593631474602,1
-0.00435608750494892,1
-0.004413658861713069,1
-0.0044159176352395035,1
-0.004525814188315946,1
-0.004580332580369584,1
-0.004618160099314994,1
-0.004757736903708099,1
-0.004778983360094245,1
-0.004837994536269682,1
-0.004869256993333169,1
-0.004914898020168097,1
-0.00500876898620363,1
-0.005097829320965741,1
-0.005191199465790802,1
-0.005211027718206974,1
-0.005248053924173727,1
-0.005291598903341772,1
-0.005297413196309574,1
-0.005303046127315828,1
-0.005334431546028068,1
-0.0053728719836928646,1
-0.005427340340291047,1
-0.005467031157094919,1
-0.0054732497547071695,1
-0.005497168070090593,1
-0.0055007566770106705,1
-0.005502396925254714,1
-0.005535750379885407,1
-0.0055686635354479765,1
-0.005596174359659094,1
-0.005609583146872915,1
-0.005652429326748178,1
-0.005760925646897726,1
-0.005799624969024574,1
-0.006009780574654585,1
-0.006018726317526866,1
-0.006047852793975201,1
-0.006063323322352358,1
-0.006115582904388677,1
-0.006158470783801546,1
-0.006185774436468779,1
-0.006225468779141103,1
-0.006354754420948348,1
-0.006391022463774674,1
-0.0064011441690416315,1
-0.006401387298755891,1
-0.006464671648978254,1
-0.006508650041495155,1
-0.006516308657843933,1
-0.006686738450853746,1
-0.006773058318208543,1
-0.0068970729396778336,1
-0.006948798557263854,1
-0.006965879224091508,1
-0.00703826401699681,1
-0.00704468436737267,1
-0.0070581529145169195,1
-0.007071195201188592,1
-0.00708436906898711,1
-0.007098907910738968,1
-0.007180976691103417,1
-0.007196866377457725,1
-0.007217003182823623,1
-0.007217392909369603,1
-0.007223656346816592,1
-0.00725958940502958,1
-0.007279423754991686,1
-0.007337367198290301,1
-0.00737117776240303,1
-0.007388346295467634,1
-0.0074180102110721746,1
-0.007447509973024568,1
-0.007557835721612973,1
-0.00758134113182815,1
-0.007614290143720078,1
-0.007622014907226458,1
-0.007636254516993017,1
-0.007717076784213968,1
-0.007903541864344773,1
-0.007939092968248714,1
-0.008039446504645255,1
-0.008060216371440372,1
-0.008188039231350547,1
-0.008273600715455956,1
-0.008339492995432749,1
-0.008349842185715797,1
-0.00844168101690684,1
-0.008473742870237848,1
-0.008499519275095051,1
-0.008575069004760011,1
-0.00859285772727504,1
-0.008594502733766345,1
-0.008609540424328349,1
-0.008633144699405118,1
-0.008638345988485544,1
-0.008667427777052168,1
-0.008682032990771674,1
-0.00870915863011017,1
-0.008718078629750176,1
-0.008725082937420883,1
-0.008738813557447569,1
-0.008809877638397221,1
-0.008810669671156237,1
-0.008844361070586032,1
-0.009043156505873756,1
-0.009070386885336,1
-0.009080076948966304,1
-0.009158394607547514,1
-0.009272941700966483,1
-0.009321662807199019,1
-0.009349405647107314,1
