answer,count
-0.00017302373797818926,1
-0.0002705507395686899,1
-0.0002718356888822881,1
-0.0002729011985976668,1
-0.00047780487129393996,1
-0.0005258980035062457,1
-0.0005485623871600608,1
-0.0005503337624883424,1
-0.0005528020501098035,1
-0.0006459770254049921,1
-0.0006567988505791056,1
-0.0006619916328763152,1
-0.000741643869485144,1
-0.0008096442566834567,1
-0.0009193282366822489,1
-0.0009388450689555979,1
-0.000939413289142089,1
-0.0009542943732258718,1
-0.0009888536611665569,1
-0.0009947475507251136,1
