answer,count
0x10107cac,1
0x102c71a9,1
0x1036de68,1
0x108d523c,1
0x1099620e,1
0x109f2058,1
0x1114eae7,1
0x114e466e,1
0x117d891d,1
0x11a690ba,1
0x1239dab7,1
0x1249000e,1
0x132a0ec4,1
0x13912d74,1
0x1394e3f4,1
0x13c36389,1
0x13d46375,1
0x140eb9ec,1
0x143592ba,1
0x1436986e,1
0x1442a69e,1
0x149af45e,1
0x150a4833,1
0x15549e74,1
0x1566c638,1
0x157c32ff,1
0x16b2aedb,1
0x16bb511a,1
0x171313b1,1
0x17171696,1
0x173b126a,1
0x17448d6f,1
0x1754c126,1
0x17a8458e,1
0x17e1be4e,1
0x17f51e2,1
0x183c55b3,1
0x184fc28e,1
0x18529232,1
0x18c1045e,1
0x18e5d3f0,1
0x194ad02d,1
0x19854e8a,1
0x19e8859e,1
0x1a13435a,1
0x1a25feb2,1
0x1a4d89ec,1
0x1a97f709,1
0x1aba997d,1
0x1acb2879,1
0x1bac7db2,1
0x1c30198c,1
0x1c914489,1
0x1d79447c,1
0x1d946abc,1
0x1dc896b0,1
0x1e07c25c,1
0x1e110607,1
0x1ea04290,1
0x1edfcb0f,1
0x1ee596bd,1
0x1f17a796,1
0x1f22b00e,1
0x1f37f571,1
0x1f5ea409,1
0x1f704934,1
0x1fb44a14,1
0x1fdc4bf4,1
0x1ff186c9,1
0x20399d77,1
0x2047bda5,1
0x206ba601,1
0x208bfa2e,1
0x20fe615e,1
0x2118a41,1
0x2141cd34,1
0x214253da,1
0x215b6f3a,1
0x217f07dc,1
0x223ad12d,1
0x2242c621,1
0x2261854f,1
0x228176bc,1
0x22abc6ee,1
0x23856c80,1
0x239ae,1
0x23b6f262,1
0x23febc6,1
0x2453f77f,1
0x245465b1,1
0x2460d0dc,1
0x247a5955,1
0x249dcb29,1
0x24df7dd0,1
0x24fa567b,1
0x2517784f,1
0x253590be,1
0x25ad233e,1
0x25e14db4,1
0x25fc6a75,1
0x263bc076,1
0x2644d3a0,1
0x26670d21,1
0x26676047,1
0x26d8a5aa,1
0x270f9bf8,1
0x2741e3b3,1
0x2746860b,1
0x27497d1e,1
0x278c81d8,1
0x27bb9fc6,1
0x27d1597e,1
0x27fc3598,1
0x2863d428,1
0x28d20d1c,1
0x2a0043f9,1
0x2a23684b,1
0x2a88e907,1
0x2a913806,1
0x2aaeeaa3,1
0x2adf0cb9,1
0x2af1b8d0,1
0x2b2ca585,1
0x2b2f2ee4,1
0x2b821966,1
0x2b9a55fc,1
0x2be6b127,1
0x2bf1ea63,1
0x2cb8f02a,1
0x2cbd99c0,1
0x2cecd86f,1
0x2cedc974,1
0x2cf54550,1
0x2d40324e,1
0x2db2efb6,1
0x2dd7b7d5,1
0x2dde417,1
0x2dfb3334,1
0x2e27fe0e,1
0x2e43dd40,1
0x2e6856ba,1
0x2e815871,1
0x2f0ca0fc,1
0x2f8b6d4b,1
0x2fc04ea3,1
0x2fccd88d,1
0x3018827e,1
0x30a48ae4,1
0x31226e12,1
0x315716af,1
0x31974fb0,1
0x31cf4b5d,1
0x321c7240,1
0x327a2df8,1
0x32e10887,1
0x33c87037,1
0x33d3176f,1
0x347051ad,1
0x34749fa0,1
0x34c31de5,1
0x34d42d22,1
0x34f65dc5,1
0x35037c4b,1
0x35b6873f,1
0x35ef4cca,1
0x3657cf17,1
0x368e4651,1
0x36a144da,1
0x36b7386e,1
0x3833caa8,1
0x3849b88a,1
0x3879017c,1
0x38bacd8d,1
0x38efabeb,1
0x3a5f8a09,1
0x3a731aef,1
0x3c69af23,1
0x3c6ff8b,1
0x3ca54540,1
0x3cbc8beb,1
