answer,count
0x1006edb0f51d078c,1
0x1009e1e9b1032d8,1
0x101cfd430ab96049,1
0x105625904510d782,1
0x1063bc2b8ba0e915,1
0x10a6ec01d92d68cd,1
0x1102d242db800e4d,1
0x113638652740f87c,1
0x123732329afd6fee,1
0x125a986b8b305788,1
0x127133993d81c4aa,1
0x127d756ca4779001,1
0x127ecf18a5b0b9a7,1
0x1293e54318492dfb,1
0x12d6c799e5ad01de,1
0x12db9e04f911d754,1
0x12ef1d4de0cb4d4c,1
0x12f96391d91e47c2,1
0x133ad6196c75fd7e,1
0x1342d25a5e81f488,1
0x13ab91290c7cfe9d,1
0x147487fb2ba9233e,1
0x14a6073425ea8717,1
0x14d7c3da81b2de7,1
0x1515cdc8d48b2904,1
0x1520783d2a63a199,1
0x15a7b17aa6da7732,1
0x15a98be1cc40cea,1
0x15e9ea259398721a,1
0x162a0ad8da65ea68,1
0x165266d19e9abb64,1
0x1652fdd3794384c9,1
0x16588af120c21f2c,1
0x169e1fdc8e2b05e1,1
0x16abe5582cb426f,1
0x16b640c269bbcd44,1
0x171b27f3f0921915,1
0x178d49bb4d5cd794,1
0x178e122cfc2a6862,1
0x178fbfe668e4661d,1
0x17931a0c64b8a985,1
0x17b695b3af36c233,1
0x17dbc75d66116b2e,1
0x180f247ce5bbfad,1
0x181c7ed964eee892,1
0x1840d512c97085e6,1
0x18663e5e7d3a66ca,1
0x18fc43ece2ec1a40,1
0x190934fe6d740442,1
0x19598eee2d0c4c67,1
0x195c7bff2d1a8f5,1
0x197a890dc4793401,1
0x1a352db3574359e8,1
0x1a3c90650848999f,1
0x1a57c4ea77a4d70c,1
0x1a736bf75b8b0e55,1
0x1a96d7afbc708e0,1
0x1ac3871b3fc6771b,1
0x1b287572ca13fa78,1
0x1b86633a0bd84fa1,1
0x1bc46090f820fff7,1
0x1c336500f90cde81,1
0x1c4e054d144ddb30,1
0x1c81e3775a8bed85,1
0x1c8ccd29ead9b85b,1
0x1c93bbeeb763cd4d,1
0x1c9ee14bb0cda154,1
0x1cc1891f7f625313,1
0x1cf5df5031b1902c,1
0x1dea29be75239e44,1
0x1deb5caa5f9d8076,1
0x1e0e73079a85b8d5,1
0x1e20485968bc62,1
0x1e93604680f14b4e,1
0x1ee329aea91d7882,1
0x1f3e480113d805d4,1
0x203410d878c2066d,1
0x20aa29b7c6dd66fe,1
0x20bc9fb7797011b1,1
0x20d25324f2fe704,1
0x20fdd22fb6edd475,1
0x219f0a86e41179a4,1
0x21a8b325e89d31be,1
0x2217fdf8bbe99a12,1
0x22766ed65444ad5d,1
0x233e18720cc56988,1
0x2344943337d9d1bf,1
0x2347ae6a4eb5ecbd,1
0x236f000abaf2d23b,1
0x23a20ed12ef95870,1
0x23b4e3b6f219e4c3,1
0x23e1cf9c0582a22b,1
0x23eeba0f970abd60,1
0x24d68add5a71afd9,1
0x257c69d787e64634,1
0x2583d6af5e841dd5,1
0x26b52c5f81ec142b,1
0x2707371af9cdd7b0,1
0x272e3a06a0030078,1
0x275bc4ece4484fb1,1
0x27789fe3ec481a02,1
0x27fa8dc7b7112c0e,1
0x2844ee3abd1d5ec9,1
0x285a19fa3974f9d,1
0x28bc61e9d3f2328b,1
0x293b77bff307a9a0,1
0x29c2e20c112d30c8,1
0x29cc66c8a07bfef3,1
0x2a1d024b26bb9d66,1
0x2a2721ac69265705,1
0x2a445ee81fd596bb,1
0x2a56221faa5ca22c,1
0x2a7a5a67ca24cfeb,1
0x2ab9345ffbcfed82,1
0x2adaf7a7b9f781cb,1
0x2afeb5022b4cf1f,1
0x2c0acb4577aa51b1,1
0x2c720afe3a62a49b,1
0x2dafe9cc3decc376,1
0x2df8dcb5926b9ebb,1
0x2e28de6491c1ce53,1
0x2e479c120be52798,1
0x2e9036980db49cd0,1
0x2ebea06213cf71c8,1
0x2edf1d7e01954c32,1
0x2f1201563312f185,1
0x2f18d035c9e26a85,1
0x2f56826f1996ad2f,1
0x300f234ef5b7e4a6,1
0x305d072ac1521fbd,1
0x308385f0efbb6474,1
0x308e2395cde0a9fa,1
0x30c330e9ab36b7c4,1
0x316dfdbadc801a3c,1
0x32079b1e1dc12d48,1
0x32195d2aa583fca5,1
0x32541d6cd7d6c7e3,1
